internal_harddrive_id,product_id,capacity,price_per_gb,harddrive_type,cache,form_factor,interface
302275,117621,2 TB,0.14,7200 RPM,128 MB,3.5 in,SATA 6 Gb/s
302276,117622,2 TB,0.06,7200 RPM,128 MB,3.5 in,SATA 6 Gb/s
302277,117623,750 GB,0.14,7200 RPM,16 MB,3.5 in,SATA 3 Gb/s
302278,117624,480 GB,,SSD,,2.5 in,SATA 6 Gb/s
302279,117625,240 GB,2.85,SSD,,2.5 in,SATA 6 Gb/s
302280,117626,256 GB,2.05,SSD,512 MB,2.5 in,SATA 6 Gb/s
302281,117627,300 GB,,10000 RPM,32 MB,3.5 in,SATA 6 Gb/s
302282,117628,960 GB,0.92,SSD,,2.5 in,SATA 6 Gb/s
302283,117629,1 TB,0.11,7200 RPM,128 MB,3.5 in,SATA 6 Gb/s
302284,117630,6 TB,,7200 RPM,64 MB,3.5 in,SATA 6 Gb/s
302285,117631,128 GB,,SSD,,2.5 in,SATA 6 Gb/s
302286,117632,1 TB,,5400 RPM,8 MB,3.5 in,SATA 3 Gb/s
302287,117633,750 GB,,7200 RPM,16 MB,3.5 in,SATA 3 Gb/s
302288,117634,250 GB,,5400 RPM,8 MB,2.5 in,SATA 3 Gb/s
302289,117635,400 GB,,5400 RPM,8 MB,2.5 in,SATA 3 Gb/s
302290,117636,250 GB,,SSD,,2.5 in,SATA 3 Gb/s
302291,117637,500 GB,,7200 RPM,16 MB,2.5 in,SATA 3 Gb/s
302292,117638,4 TB,,5400 RPM,64 MB,3.5 in,SATA 6 Gb/s
302293,117639,100 GB,1.2,SSD,,2.5 in,SATA 6 Gb/s
302294,117640,240 GB,,SSD,,2.5 in,SATA 6 Gb/s
302295,117641,3 TB,,5900 RPM,64 MB,3.5 in,SATA 6 Gb/s
302296,117642,120 GB,,SSD,,2.5 in,SATA 6 Gb/s
302297,117643,512 GB,,SSD,,M.2-2280,M.2 (M)
302298,117644,128 GB,,SSD,,M.2-2280,M.2 (M)
302299,117645,512 GB,,SSD,256 MB,PCI-E,PCIe x2
302300,117646,256 GB,,SSD,256 MB,2.5 in,SATA 6 Gb/s
302301,117647,64 GB,,SSD,,2.5 in,SATA 6 Gb/s
302302,117648,8 TB,,7200 RPM,128 MB,3.5 in,SATA 6 Gb/s
302303,117649,240 GB,,SSD,,2.5 in,SATA 6 Gb/s
302304,117650,2 TB,,7200 RPM,64 MB,3.5 in,SATA 6 Gb/s
302305,117651,3 TB,,7200 RPM,64 MB,3.5 in,SATA 6 Gb/s
302306,117652,256 GB,,SSD,,2.5 in,SATA 6 Gb/s
302307,117653,1 TB,,Hybrid,,2.5 in,SATA 6 Gb/s
302308,117654,480 GB,,SSD,,2.5 in,SATA 6 Gb/s
302309,117655,128 GB,,SSD,,M.2-2260,M.2 (B+M)
302310,117656,240 GB,,SSD,,2.5 in,SATA 6 Gb/s
302311,117657,64 GB,,SSD,,2.5 in,SATA 6 Gb/s
302312,117658,120 GB,,SSD,,2.5 in,SATA 6 Gb/s
302313,117659,90 GB,,SSD,,2.5 in,SATA 6 Gb/s
302314,117660,512 GB,,SSD,,2.5 in,SATA 6 Gb/s
302315,117661,20 GB,,SSD,,2.5 in,SATA 3 Gb/s
302316,117662,120 GB,2.52,SSD,,2.5 in,SATA 6 Gb/s
302317,117663,480 GB,,SSD,,2.5 in,SATA 6 Gb/s
302318,117664,60 GB,,SSD,,2.5 in,SATA 6 Gb/s
302319,117665,240 GB,,SSD,,2.5 in,SATA 6 Gb/s
302320,117666,320 GB,,5400 RPM,32 MB,3.5 in,SATA 6 Gb/s
302321,117667,60 GB,,SSD,,2.5 in,SATA 6 Gb/s
302322,117668,480 GB,,SSD,,2.5 in,SATA 6 Gb/s
302323,117669,2 TB,,7200 RPM,64 MB,3.5 in,SATA 3 Gb/s
302324,117670,480 GB,,SSD,,2.5 in,SATA 6 Gb/s
302325,117671,128 GB,,SSD,256 MB,2.5 in,SATA 6 Gb/s
302326,117672,300 GB,,SSD,,2.5 in,SATA 3 Gb/s
302327,117673,250 GB,,SSD,,mSATA,mSATA
302328,117674,256 GB,,SSD,,M.2-2280,M.2 (M)
302329,117675,2.5 TB,,5400 RPM,64 MB,3.5 in,SATA 3 Gb/s
302330,117676,320 GB,,7200 RPM,16 MB,2.5 in,SATA 3 Gb/s
302331,117677,16 GB,,SSD,,2.5 in,SATA 3 Gb/s
302332,117678,360 GB,,SSD,,2.5 in,SATA 6 Gb/s
302333,117679,960 GB,,SSD,,2.5 in,SATA 6 Gb/s
302334,117680,1 TB,,SSD,,2.5 in,SATA 6 Gb/s
302335,117681,512 GB,,SSD,,2.5 in,SATA 6 Gb/s
302336,117682,120 GB,,SSD,,2.5 in,SATA 6 Gb/s
302337,117683,480 GB,,SSD,,M.2-2280,M.2 (B+M)
302338,117684,512 GB,,SSD,,2.5 in,SATA 6 Gb/s
302339,117685,64 GB,,SSD,,2.5 in,SATA 3 Gb/s
302340,117686,128 GB,,SSD,,2.5 in,SATA 3 Gb/s
302341,117687,128 GB,,SSD,,2.5 in,SATA 6 Gb/s
302342,117688,80 GB,,SSD,,2.5 in,SATA 3 Gb/s
302343,117689,64 GB,,SSD,,2.5 in,SATA 6 Gb/s
302344,117690,256 GB,,SSD,,2.5 in,SATA 3 Gb/s
302345,117691,240 GB,,SSD,,2.5 in,SATA 6 Gb/s
302346,117692,1 TB,,SSD,,2.5 in,SATA 6 Gb/s
302347,117693,240 GB,,SSD,,2.5 in,SATA 6 Gb/s
302348,117694,256 GB,,SSD,512 MB,M.2-2280,M.2 (M)
302349,117695,3 TB,,7200 RPM,64 MB,3.5 in,SATA 6 Gb/s
302350,117696,128 GB,,SSD,256 MB,M.2-2280,M.2 (B+M)
302351,117697,256 GB,,SSD,512 MB,M.2-2280,M.2 (B+M)
302352,117698,500 GB,,SSD,,2.5 in,SATA 6 Gb/s
302353,117699,240 GB,,SSD,,2.5 in,SATA 6 Gb/s
302354,117700,500 GB,,7200 RPM,32 MB,2.5 in,SATA 6 Gb/s
302355,117701,128 GB,,SSD,256 MB,2.5 in,SATA 6 Gb/s
302356,117702,512 GB,,SSD,,M.2-2280,M.2 (B+M)
302357,117703,256 GB,,SSD,,PCI-E,PCIe x8
302358,117704,256 GB,,SSD,,2.5 in,SATA 3 Gb/s
302359,117705,120 GB,,SSD,,2.5 in,SATA 6 Gb/s
302360,117706,64 GB,,SSD,,2.5 in,SATA 6 Gb/s
302361,117707,256 GB,,SSD,,M.2-2242,M.2 (B+M)
302362,117708,3 TB,,7200 RPM,128 MB,3.5 in,SATA 6 Gb/s
302363,117709,250 GB,,SSD,,2.5 in,SATA 6 Gb/s
302364,117710,480 GB,,SSD,,2.5 in,SATA 6 Gb/s
302365,117711,250 GB,,7200 RPM,16 MB,2.5 in,SATA 3 Gb/s
302366,117712,160 GB,,5400 RPM,8 MB,2.5 in,SATA 3 Gb/s
302367,117713,60 GB,,SSD,,2.5 in,SATA 6 Gb/s
302368,117714,1.5 TB,,7200 RPM,64 MB,3.5 in,SATA 6 Gb/s
302369,117715,320 GB,,5400 RPM,8 MB,2.5 in,SATA 3 Gb/s
302370,117716,300 GB,,SSD,,2.5 in,SATA 3 Gb/s
302371,117717,160 GB,,7200 RPM,16 MB,2.5 in,SATA 3 Gb/s
302372,117718,120 GB,,SSD,,2.5 in,SATA 6 Gb/s
302373,117719,160 GB,,7200 RPM,16 MB,2.5 in,SATA 3 Gb/s
302374,117720,4 TB,,7200 RPM,64 MB,3.5 in,SATA 6 Gb/s
302375,117721,500 GB,,5400 RPM,8 MB,2.5 in,SATA 3 Gb/s
302376,117722,240 GB,,SSD,256 MB,2.5 in,SATA 6 Gb/s
302377,117723,120 GB,,SSD,,2.5 in,SATA 6 Gb/s
302378,117724,120 GB,,SSD,,2.5 in,SATA 6 Gb/s
302379,117725,960 GB,,SSD,,2.5 in,SATA 6 Gb/s
302380,117726,240 GB,,SSD,,M.2-2280,M.2 (M)
302381,117727,240 GB,,SSD,,2.5 in,SATA 6 Gb/s
302382,117728,4 TB,,5900 RPM,64 MB,3.5 in,SATA 6 Gb/s
302383,117729,240 GB,,SSD,,2.5 in,SATA 6 Gb/s
302384,117730,240 GB,,SSD,,2.5 in,SATA 6 Gb/s
302385,117731,180 GB,,SSD,,2.5 in,SATA 6 Gb/s
302386,117732,256 GB,,SSD,,2.5 in,SATA 3 Gb/s
302387,117733,250 GB,,5400 RPM,32 MB,2.5 in,SATA 3 Gb/s
302388,117734,120 GB,,SSD,,2.5 in,SATA 6 Gb/s
302389,117735,60 GB,,SSD,,2.5 in,SATA 6 Gb/s
302390,117736,150 GB,,10000 RPM,32 MB,3.5 in,SATA 6 Gb/s
302391,117737,240 GB,,SSD,,2.5 in,SATA 6 Gb/s
302392,117738,120 GB,,SSD,,2.5 in,SATA 6 Gb/s
302393,117739,90 GB,,SSD,,2.5 in,SATA 6 Gb/s
302394,117740,256 GB,,SSD,,2.5 in,SATA 3 Gb/s
302395,117741,4 TB,,7200 RPM,128 MB,3.5 in,SATA 6 Gb/s
302396,117742,1.2 TB,,SSD,,PCI-E,PCIe x4
302397,117743,480 GB,,SSD,,PCI-E,PCIe x8
302398,117744,10 TB,0.03,7200 RPM,256 MB,3.5 in,SAS 12 Gb/s
302399,117745,1.8 TB,0.17,10000 RPM,256 MB,3.5 in,SAS 12 Gb/s
302400,117746,6 TB,0.06,7200 RPM,256 MB,3.5 in,SAS 12 Gb/s
302401,117747,800 GB,0.68,SSD,,2.5 in,SAS 12 Gb/s
302402,117748,300 GB,0.54,10000 RPM,32 MB,2.5 in,SATA 3 Gb/s
302403,117749,240 GB,0.21,SSD,,mSATA,mSATA
302404,117750,240 GB,0.48,SSD,,mSATA,mSATA
302405,117751,300 GB,0.66,15000 RPM,256 MB,2.5 in,SAS 12 Gb/s
302406,117752,500 GB,0.51,7200 RPM,16 MB,3.5 in,PATA 100
302407,117753,120 GB,1.76,SSD,,mSATA,mSATA
302408,117754,1 TB,0.13,SSD,,2.5 in,SATA 6 Gb/s
302409,117755,240 GB,0.29,SSD,,2.5 in,SATA 6 Gb/s
302410,117756,60 GB,3.55,SSD,,2.5 in,SATA 6 Gb/s
302411,117757,300 GB,0.43,10000 RPM,16 MB,3.5 in,SATA 3 Gb/s
302412,117758,512 GB,1.1,SSD,,2.5 in,SATA 6 Gb/s
302413,117759,500 GB,0.41,SSD,,M.2-2280,M.2 (B+M)
302414,117760,800 GB,0.31,SSD,,2.5 in,SATA 6 Gb/s
302415,117761,1 TB,0.57,SSD,,2.5 in,SATA 6 Gb/s
302416,117762,320 GB,0.15,5400 RPM,16 MB,2.5 in,SATA 6 Gb/s
302417,117763,300 GB,0.34,10000 RPM,128 MB,2.5 in,SAS 12 Gb/s
302418,117764,500 GB,0.17,5400 RPM,64 MB,3.5 in,SATA 6 Gb/s
302419,117765,160 GB,0.55,7200 RPM,16 MB,3.5 in,SATA 3 Gb/s
302420,117766,160 GB,0.34,5400 RPM,8 MB,2.5 in,SATA 3 Gb/s
302421,117767,750 GB,0.44,7200 RPM,32 MB,3.5 in,SATA 3 Gb/s
302422,117768,800 GB,0.47,SSD,,2.5 in,SATA 6 Gb/s
302423,117769,600 GB,0.35,10000 RPM,16 MB,3.5 in,SAS 6 Gb/s
302424,117770,500 GB,0.32,7200 RPM,16 MB,2.5 in,SATA 3 Gb/s
302425,117771,240 GB,,SSD,,2.5 in,SATA 6 Gb/s
302426,117772,240 GB,0.55,SSD,,2.5 in,SATA 6 Gb/s
302427,117773,6 TB,0.05,5900 RPM,128 MB,3.5 in,SATA 6 Gb/s
302428,117774,512 GB,0.44,SSD,,2.5 in,SATA 6 Gb/s
302429,117775,250 GB,0.3,7200 RPM,64 MB,2.5 in,SATA 6 Gb/s
302430,117776,180 GB,1.29,SSD,,2.5 in,SATA 6 Gb/s
302431,117777,128 GB,,SSD,,M.2-2280,M.2 (M)
302432,117778,64 GB,2.23,SSD,,2.5 in,SATA 6 Gb/s
302433,117779,480 GB,0.28,SSD,,2.5 in,SATA 6 Gb/s
302434,117780,160 GB,1.27,SSD,,2.5 in,SATA 3 Gb/s
302435,117781,40 GB,4.76,SSD,,2.5 in,SATA 3 Gb/s
302436,117782,6 TB,,5400 RPM,128 MB,3.5 in,SATA 6 Gb/s
302437,117783,320 GB,0.1,5400 RPM,16 MB,2.5 in,SATA 3 Gb/s
302438,117784,320 GB,0.14,7200 RPM,8 MB,3.5 in,PATA 100
302439,117785,250 GB,0.3,7200 RPM,8 MB,3.5 in,PATA 100
302440,117786,128 GB,0.97,SSD,,2.5 in,SATA 6 Gb/s
302441,117787,500 GB,0.22,5400 RPM,8 MB,2.5 in,SATA 3 Gb/s
302442,117788,960 GB,0.3,SSD,,2.5 in,SATA 6 Gb/s
302443,117789,1 TB,0.16,7200 RPM,128 MB,3.5 in,SAS 6 Gb/s
302444,117790,480 GB,0.93,SSD,,2.5 in,SATA 6 Gb/s
302445,117791,500 GB,0.08,7200 RPM,32 MB,3.5 in,SATA 3 Gb/s
302446,117792,250 GB,0.13,7200 RPM,16 MB,3.5 in,SATA 6 Gb/s
302447,117793,8 TB,0.05,7200 RPM,256 MB,3.5 in,SATA 6 Gb/s
302448,117794,160 GB,0.2,7200 RPM,16 MB,2.5 in,SATA 3 Gb/s
302449,117795,240 GB,0.84,SSD,,2.5 in,SATA 6 Gb/s
302450,117796,80 GB,2.62,SSD,,2.5 in,SATA 3 Gb/s
302451,117797,2 TB,0.03,7200 RPM,16 MB,3.5 in,SAS 6 Gb/s
302452,117798,240 GB,2.53,SSD,,2.5 in,SATA 6 Gb/s
302453,117799,250 GB,0.41,5400 RPM,8 MB,2.5 in,SATA 6 Gb/s
302454,117800,240 GB,2.4,SSD,,2.5 in,SATA 6 Gb/s
302455,117801,480 GB,0.4,SSD,,2.5 in,SATA 6 Gb/s
302456,117802,6 TB,,5400 RPM,64 MB,3.5 in,SATA 6 Gb/s
302457,117803,320 GB,0.16,7200 RPM,16 MB,2.5 in,SATA 3 Gb/s
302458,117804,320 GB,0.18,7200 RPM,16 MB,2.5 in,SATA 3 Gb/s
302459,117805,320 GB,0.13,5400 RPM,8 MB,2.5 in,SATA 3 Gb/s
302460,117806,60 GB,5.2,SSD,,2.5 in,SATA 3 Gb/s
302461,117807,240 GB,3.37,SSD,,2.5 in,SATA 6 Gb/s
302462,117808,120 GB,0.89,SSD,,M.2-2280,M.2 (M)
302463,117809,320 GB,,Hybrid,32 MB,2.5 in,SATA 6 Gb/s
302464,117810,480 GB,,SSD,,M.2-2280,M.2 (M)
302465,117811,960 GB,,SSD,,M.2-2280,M.2 (M)
302466,117812,400 GB,,7200 RPM,16 MB,3.5 in,SATA 3 Gb/s
302467,117813,640 GB,,5400 RPM,32 MB,3.5 in,SATA 3 Gb/s
302468,117814,750 GB,,7200 RPM,32 MB,3.5 in,SATA 3 Gb/s
302469,117815,500 GB,0.34,5400 RPM,16 MB,3.5 in,SATA 3 Gb/s
302470,117816,120 GB,,5400 RPM,8 MB,2.5 in,SATA 3 Gb/s
302471,117817,480 GB,,SSD,,2.5 in,SATA 3 Gb/s
302472,117818,50 GB,,SSD,,2.5 in,SATA 3 Gb/s
302473,117819,480 GB,,SSD,,2.5 in,SATA 3 Gb/s
302474,117820,120 GB,,SSD,,2.5 in,SATA 3 Gb/s
302475,117821,90 GB,,SSD,,2.5 in,SATA 6 Gb/s
302476,117822,240 GB,,SSD,,2.5 in,SATA 6 Gb/s
302477,117823,120 GB,,SSD,,1.8 in,SATA 6 Gb/s
302478,117824,960 GB,,SSD,,2.5 in,SATA 6 Gb/s
302479,117825,10 TB,,7200 RPM,256 MB,3.5 in,SATA 6 Gb/s
302480,117826,128 GB,,SSD,,M.2-2242,M.2 (B+M)
302481,117827,256 GB,,SSD,,M.2-2242,M.2 (B+M)
302482,117828,500 GB,,7200 RPM,32 MB,3.5 in,SATA 3 Gb/s
302483,117829,1 TB,,SSD,,M.2-2280,M.2 (M)
302484,117830,160 GB,0.48,7200 RPM,8 MB,3.5 in,PATA 100
302485,117831,128 GB,,SSD,,M.2-2280,M.2 (M)
302486,117832,128 GB,,SSD,256 MB,PCI-E,PCIe x4
302487,117833,5 TB,,5400 RPM,128 MB,3.5 in,SATA 6 Gb/s
302488,117834,60 GB,,SSD,,2.5 in,SATA 3 Gb/s
302489,117835,6 TB,,7200 RPM,128 MB,3.5 in,SATA 6 Gb/s
302490,117836,750 GB,,7200 RPM,32 MB,3.5 in,SATA 6 Gb/s
302491,117837,640 GB,,5400 RPM,8 MB,2.5 in,SATA 3 Gb/s
302492,117838,240 GB,,SSD,64 MB,2.5 in,SATA 3 Gb/s
302493,117839,960 GB,,SSD,,PCI-E,PCIe x8
302494,117840,128 GB,,SSD,,2.5 in,SATA 3 Gb/s
302495,117841,960 GB,,SSD,,2.5 in,SATA 6 Gb/s
302496,117842,480 GB,,SSD,,2.5 in,SATA 6 Gb/s
302497,117843,5 TB,,5900 RPM,128 MB,3.5 in,SATA 6 Gb/s
302498,117844,256 GB,,SSD,,2.5 in,SATA 6 Gb/s
302499,117845,64 GB,,SSD,,2.5 in,SATA 6 Gb/s
302500,117846,500 GB,,Hybrid,,2.5 in,SATA 6 Gb/s
302501,117847,240 GB,,SSD,,2.5 in,SATA 6 Gb/s
302502,117848,512 GB,,SSD,,2.5 in,SATA 6 Gb/s
302503,117849,512 GB,,SSD,,2.5 in,SATA 6 Gb/s
302504,117850,120 GB,,SSD,,2.5 in,SATA 6 Gb/s
302505,117851,1.2 TB,,SSD,,PCI-E,PCIe x4
302506,117852,1 TB,,7200 RPM,64 MB,3.5 in,SATA 6 Gb/s
302507,117853,16 GB,,SSD,,2.5 in,SATA 3 Gb/s
302508,117854,64 GB,,SSD,128 MB,2.5 in,SATA 6 Gb/s
302509,117855,500 GB,,5400 RPM,16 MB,3.5 in,SATA 6 Gb/s
302510,117856,960 GB,,SSD,,2.5 in,SATA 6 Gb/s
302511,117857,4 TB,,7200 RPM,64 MB,3.5 in,SAS 6 Gb/s
302512,117858,480 GB,,SSD,,2.5 in,SATA 6 Gb/s
302513,117859,500 GB,,7200 RPM,16 MB,3.5 in,SATA 3 Gb/s
302514,117860,120 GB,,SSD,128 MB,3.5 in,SATA 3 Gb/s
302515,117861,480 GB,,SSD,,2.5 in,SATA 6 Gb/s
302516,117862,120 GB,,SSD,,2.5 in,SATA 6 Gb/s
302517,117863,1 TB,,7200 RPM,128 MB,2.5 in,SATA 6 Gb/s
302518,117864,4 TB,,5400 RPM,32 MB,3.5 in,SATA 6 Gb/s
302519,117865,512 GB,,SSD,,2.5 in,SATA 6 Gb/s
302520,117866,1.2 TB,,SSD,,PCI-E,PCIe x8
302521,117867,360 GB,,SSD,,2.5 in,SATA 6 Gb/s
302522,117868,90 GB,,SSD,,2.5 in,SATA 6 Gb/s
302523,117869,160 GB,,5900 RPM,8 MB,3.5 in,SATA 3 Gb/s
302524,117870,160 GB,,7200 RPM,2 MB,3.5 in,PATA 100
302525,117871,320 GB,,7200 RPM,16 MB,3.5 in,SATA 3 Gb/s
302526,117872,4 TB,,7200 RPM,64 MB,3.5 in,SATA 6 Gb/s
302527,117873,120 GB,,SSD,,2.5 in,SATA 3 Gb/s
302528,117874,320 GB,,7200 RPM,16 MB,3.5 in,SATA 3 Gb/s
302529,117875,250 GB,,10000 RPM,64 MB,3.5 in,SATA 6 Gb/s
302530,117876,500 GB,,7200 RPM,16 MB,3.5 in,SATA 6 Gb/s
302531,117877,2 TB,,7200 RPM,64 MB,3.5 in,SAS 6 Gb/s
302532,117878,1 TB,,Hybrid,32 MB,2.5 in,SATA 6 Gb/s
302533,117879,240 GB,,SSD,256 MB,2.5 in,SATA 6 Gb/s
302534,117880,400 GB,,SSD,,1.8 in,Micro SATA 6 Gb/s
302535,117881,1 TB,,7200 RPM,64 MB,3.5 in,SATA 6 Gb/s
302536,117882,1.5 TB,,5400 RPM,64 MB,3.5 in,SATA 3 Gb/s
302537,117883,500 GB,,7200 RPM,16 MB,2.5 in,SATA 3 Gb/s
302538,117884,120 GB,,SSD,,2.5 in,SATA 6 Gb/s
302539,117885,256 GB,,SSD,,2.5 in,SATA 6 Gb/s
302540,117886,480 GB,,SSD,,2.5 in,SATA 6 Gb/s
302541,117887,120 GB,,SSD,,2.5 in,SATA 6 Gb/s
302542,117888,120 GB,,SSD,,mSATA,mSATA
302543,117889,120 GB,,SSD,,mSATA,mSATA
302544,117890,240 GB,,SSD,,2.5 in,SATA 6 Gb/s
302545,117891,300 GB,,10520 RPM,128 MB,2.5 in,SAS 12 Gb/s
302546,117892,500 GB,,SSD,,mSATA,mSATA
302547,117893,256 GB,,SSD,,2.5 in,SATA 6 Gb/s
302548,117894,60 GB,,SSD,,2.5 in,SATA 3 Gb/s
302549,117895,32 GB,,SSD,,M.2-2242,M.2 (B+M)
302550,117896,240 GB,,SSD,,2.5 in,SATA 6 Gb/s
302551,117897,500 GB,,5400 RPM,16 MB,2.5 in,SATA 3 Gb/s
302552,117898,4 TB,,7200 RPM,128 MB,3.5 in,SATA 6 Gb/s
302553,117899,240 GB,,SSD,,2.5 in,SATA 6 Gb/s
302554,117900,600 GB,,10000 RPM,64 MB,2.5 in,SATA 6 Gb/s
302555,117901,120 GB,,SSD,,2.5 in,SATA 6 Gb/s
302556,117902,128 GB,,SSD,,2.5 in,SATA 6 Gb/s
302557,117903,128 GB,,SSD,128 MB,2.5 in,SATA 6 Gb/s
302558,117904,128 GB,,SSD,,2.5 in,SATA 6 Gb/s
302559,117905,128 GB,,SSD,,2.5 in,SATA 3 Gb/s
302560,117906,128 GB,,SSD,,2.5 in,SATA 3 Gb/s
302561,117907,120 GB,,SSD,,3.5 in,SATA 3 Gb/s
302562,117908,40 GB,,SSD,,2.5 in,SATA 3 Gb/s
302563,117909,60 GB,,SSD,,2.5 in,SATA 3 Gb/s
302564,117910,256 GB,,SSD,,2.5 in,SATA 3 Gb/s
302565,117911,240 GB,,SSD,,2.5 in,SATA 3 Gb/s
302566,117912,64 GB,,SSD,,2.5 in,SATA 3 Gb/s
302567,117913,120 GB,,SSD,,2.5 in,SATA 3 Gb/s
302568,117914,240 GB,,SSD,,2.5 in,SATA 6 Gb/s
302569,117915,64 GB,,SSD,,2.5 in,SATA 3 Gb/s
302570,117916,120 GB,,SSD,,2.5 in,SATA 3 Gb/s
302571,117917,500 GB,,5400 RPM,8 MB,2.5 in,SATA 3 Gb/s
302572,117918,256 GB,,SSD,,2.5 in,SATA 3 Gb/s
302573,117919,120 GB,,SSD,,2.5 in,SATA 6 Gb/s
302574,117920,120 GB,,SSD,,2.5 in,SATA 6 Gb/s
302575,117921,256 GB,,SSD,,2.5 in,SATA 6 Gb/s
302576,117922,8 TB,,7200 RPM,,3.5 in,SATA 6 Gb/s
302577,117923,320 GB,,SSD,,2.5 in,SATA 3 Gb/s
302578,117924,3 TB,,7200 RPM,32 MB,3.5 in,SATA 6 Gb/s
302579,117925,512 GB,,SSD,512 MB,M.2-2280,M.2 (M)
302580,117926,1.5 TB,,5400 RPM,8 MB,2.5 in,SAS 3 Gb/s
302581,117927,512 GB,,SSD,512 MB,PCI-E,PCIe x8
302582,117928,80 GB,,SSD,,2.5 in,SATA 3 Gb/s
302583,117929,120 GB,,SSD,,2.5 in,SATA 6 Gb/s
302584,117930,320 GB,,5400 RPM,16 MB,3.5 in,SATA 3 Gb/s
302585,117931,512 GB,,SSD,,2.5 in,SATA 6 Gb/s
302586,117932,128 GB,,SSD,,2.5 in,SATA 6 Gb/s
302587,117933,960 GB,,SSD,,2.5 in,SATA 3 Gb/s
302588,117934,128 GB,,SSD,,2.5 in,SATA 3 Gb/s
302589,117935,3 TB,,5400 RPM,64 MB,3.5 in,SATA 3 Gb/s
302590,117936,256 GB,,SSD,512 MB,2.5 in,SATA 6 Gb/s
302591,117937,230 GB,,SSD,,PCI-E,PCIe x4
302592,117938,2 TB,,7200 RPM,64 MB,3.5 in,SAS 6 Gb/s
302593,117939,750 GB,,7200 RPM,32 MB,3.5 in,SATA 6 Gb/s
302594,117940,2 TB,,5900 RPM,64 MB,3.5 in,SATA 6 Gb/s
302595,117941,240 GB,,SSD,,2.5 in,SATA 6 Gb/s
302596,117942,240 GB,,SSD,,2.5 in,SATA 6 Gb/s
302597,117943,240 GB,,SSD,,2.5 in,SATA 6 Gb/s
302598,117944,240 GB,,SSD,,2.5 in,SATA 6 Gb/s
302599,117945,120 GB,,SSD,256 MB,2.5 in,SATA 6 Gb/s
302600,117946,200 GB,,SSD,,2.5 in,SAS 12 Gb/s
302601,117947,500 GB,,7200 RPM,16 MB,2.5 in,SATA 3 Gb/s
302602,117948,500 GB,,5400 RPM,,2.5 in,SATA 6 Gb/s
302603,117949,80 GB,,SSD,,2.5 in,SATA 3 Gb/s
302604,117950,120 GB,,SSD,,2.5 in,SATA 6 Gb/s
302605,117951,96 GB,,SSD,,2.5 in,SATA 3 Gb/s
302606,117952,320 GB,,5400 RPM,8 MB,2.5 in,SATA 3 Gb/s
302607,117953,240 GB,,SSD,,2.5 in,SATA 6 Gb/s
302608,117954,480 GB,,SSD,,2.5 in,SATA 6 Gb/s
302609,117955,120 GB,,SSD,,2.5 in,SATA 6 Gb/s
302610,117956,256 GB,,SSD,,2.5 in,SATA 6 Gb/s
302611,117957,320 GB,,7200 RPM,16 MB,2.5 in,SATA 3 Gb/s
302612,117958,256 GB,,SSD,,M.2-2280,M.2 (M)
302613,117959,2 TB,,7200 RPM,128 MB,3.5 in,SATA 6 Gb/s
302614,117960,320 GB,,5400 RPM,8 MB,2.5 in,SATA 3 Gb/s
302615,117961,240 GB,,SSD,,2.5 in,SATA 6 Gb/s
302616,117962,1.2 TB,0.25,10000 RPM,128 MB,3.5 in,SAS 12 Gb/s
302617,117963,240 GB,,SSD,,2.5 in,SATA 6 Gb/s
302618,117964,128 GB,,SSD,,2.5 in,SATA 6 Gb/s
302619,117965,250 GB,,SSD,,M.2-2280,M.2 (B+M)
302620,117966,120 GB,,SSD,,2.5 in,SATA 6 Gb/s
302621,117967,250 GB,,SSD,,2.5 in,SATA 6 Gb/s
302622,117968,128 GB,,SSD,,2.5 in,SATA 6 Gb/s
302623,117969,100 GB,,SSD,,2.5 in,SATA 6 Gb/s
302624,117970,480 GB,,SSD,256 MB,2.5 in,SATA 6 Gb/s
302625,117971,1 TB,,SSD,,2.5 in,SATA 6 Gb/s
302626,117972,2 TB,,7200 RPM,64 MB,3.5 in,SATA 6 Gb/s
302627,117973,64 GB,,SSD,,2.5 in,SATA 6 Gb/s
302628,117974,480 GB,,SSD,,2.5 in,SATA 6 Gb/s
302629,117975,5 TB,,7200 RPM,128 MB,3.5 in,SATA 6 Gb/s
302630,117976,500 GB,0.15,5400 RPM,16 MB,2.5 in,SATA 6 Gb/s
302631,117977,128 GB,,SSD,,2.5 in,SATA 6 Gb/s
302632,117978,500 GB,,Hybrid,,2.5 in,SATA 6 Gb/s
302633,117979,240 GB,,SSD,,2.5 in,SATA 6 Gb/s
302634,117980,120 GB,,SSD,,2.5 in,SATA 6 Gb/s
302635,117981,4 TB,,5400 RPM,64 MB,3.5 in,SATA 6 Gb/s
302636,117982,240 GB,,SSD,,2.5 in,SATA 6 Gb/s
302637,117983,256 GB,,SSD,,M.2-2242,M.2 (B+M)
302638,117984,3 TB,,7200 RPM,64 MB,3.5 in,SATA 6 Gb/s
302639,117985,240 GB,,SSD,,2.5 in,SATA 6 Gb/s
302640,117986,480 GB,0.37,SSD,,2.5 in,SATA 6 Gb/s
302641,117987,480 GB,0.34,SSD,,2.5 in,SATA 6 Gb/s
302642,117988,100 GB,5.09,SSD,,2.5 in,SAS 6 Gb/s
302643,117989,2 TB,0.08,7200 RPM,128 MB,3.5 in,SAS 12 Gb/s
