motherboard_id,product_id,socket_per_cpu,form_factor,ram_slots,max_ram,color
331036,132352,LGA1151,Micro ATX,4,64 GB,Green / Black
331037,132353,LGA1151,Micro ATX,2,32 GB,Black / White
331038,132354,LGA1151,Micro ATX,4,64 GB,Black / Gold
331039,132355,LGA1151,Mini ITX,2,32 GB,Black / Blue
331040,132356,LGA1151,ATX,4,64 GB,Black / Gold
331041,132357,LGA1151,ATX,4,64 GB,Black / Orange
331042,132358,LGA1155,ATX,4,32 GB,Black / Blue
331043,132359,LGA1155,ATX,4,32 GB,Black / Blue
331044,132360,LGA2011-3,ATX,8,128 GB,Black / Silver
331045,132361,LGA1151,Micro ATX,4,64 GB,Black / Silver
331046,132362,LGA1151,ATX,4,64 GB,Black
331047,132363,AM3+,ATX,4,64 GB,Black / Red
331048,132364,LGA1150,ATX,4,32 GB,Black / Red
331049,132365,LGA1151,ATX,4,64 GB,Black / Red
331050,132366,LGA1156,Micro ATX,4,16 GB,Black / Blue
331051,132367,LGA1150,ATX,4,32 GB,Black / Gold
331052,132368,LGA1151,Mini ITX,2,32 GB,Black / Gray
331053,132369,LGA1150,Micro ATX,2,16 GB,Black
331054,132370,LGA2011,ATX,8,64 GB,Black / Blue
331055,132371,LGA1151,Micro ATX,2,32 GB,Black / Silver
331056,132372,LGA1150,ATX,4,32 GB,Black / Gold
331057,132373,LGA1150,ATX,4,32 GB,Black / Blue
331058,132374,LGA1150,Micro ATX,4,32 GB,Black / Red
331059,132375,LGA1151,ATX,4,64 GB,Black / Silver
331060,132376,LGA1151,ATX,4,64 GB,Black / Silver
331061,132377,LGA2011-3 Narrow,ATX,8,256 GB,Green / Blue
331062,132378,AM3+,ATX,4,32 GB,Blue / White
331063,132379,LGA1151,ATX,4,64 GB,Black / Red
331064,132380,LGA1155,ATX,4,32 GB,Black / Blue
331065,132381,LGA1151,ATX,4,64 GB,Black
331066,132382,LGA1151,Mini ITX,2,32 GB,Green
331067,132383,FM2+,Micro ATX,2,32 GB,Brown / Black
331068,132384,LGA1151,ATX,4,64 GB,Black / Gold
331069,132385,LGA1151,Micro ATX,4,64 GB,White
331070,132386,LGA2066,ATX,8,128 GB,Black / Silver
331071,132387,LGA1151,ATX,4,64 GB,Black / Silver
331072,132388,AM4,Micro ATX,2,32 GB,Black / Yellow
331073,132389,LGA2066,ATX,8,128 GB,White / Gray
331074,132390,LGA1151,Micro ATX,2,32 GB,Black / Silver
331075,132391,LGA1155,ATX,4,32 GB,Brown / Black
331076,132392,LGA1150,ATX,4,32 GB,Black / Blue
331077,132393,LGA1150,ATX,4,32 GB,Brown / Black
331078,132394,LGA1151,ATX,4,128 GB,Black / Orange
331079,132395,LGA1151,ATX,2,32 GB,Silver / Black
331080,132396,LGA1151,ATX,4,64 GB,Black / Gray
331081,132397,LGA1150,Mini ITX,2,16 GB,Black / Gold
331082,132398,AM3+,ATX,4,32 GB,Blue / White
331083,132399,LGA1150,ATX,4,32 GB,Black / Gold
331084,132400,LGA1155,Mini ITX,2,8 GB,Green / Blue
331085,132401,LGA1155,Micro ATX,4,32 GB,Black / Blue
331086,132402,AM4,Mini ITX,2,32 GB,Brown / Black
331087,132403,LGA1151,ATX,4,64 GB,Black / Red
331088,132404,AM4,Micro ATX,2,32 GB,Black / Yellow
331089,132405,LGA1155,Micro ATX,2,8 GB,Blue / White
331090,132406,LGA1150,Mini ITX,2,16 GB,Black / Blue
331091,132407,LGA2011,ATX,8,64 GB,Black / Blue
331092,132408,LGA1155,ATX,4,32 GB,Black / Blue
331093,132409,LGA1150,Micro ATX,4,32 GB,Black / Gray
331094,132410,AM3+,Micro ATX,2,16 GB,Black
331095,132411,AM3+/AM3,ATX,4,64 GB,Black / Red
331096,132412,LGA1150,Mini ITX,2,16 GB,Black / Red
331097,132413,LGA1150,Micro ATX,4,32 GB,Black / Blue
331098,132414,LGA1150,Micro ATX,4,32 GB,Black / Gold
331099,132415,LGA1150,Micro ATX,2,16 GB,Black
331100,132416,LGA1151,EATX,4,64 GB,Black
331101,132417,LGA1151,ATX,4,64 GB,Black / Red
331102,132418,LGA1151,Micro ATX,2,32 GB,Black / Orange
331103,132419,LGA1151,Mini ITX,2,32 GB,Black / Orange
331104,132420,LGA1156,ATX,4,16 GB,Blue / White
331105,132421,LGA2011-3,ATX,8,128 GB,Black / Red
331106,132422,LGA1155,ATX,4,32 GB,Blue / White
331107,132423,AM3+,ATX,4,32 GB,Black / Blue
331108,132424,LGA1150,Micro ATX,2,16 GB,Black / Silver
331109,132425,LGA1155,Micro ATX,2,16 GB,Black / Blue
331110,132426,LGA1151,ATX,4,64 GB,Black / Gold
331111,132427,LGA1150,ATX,4,32 GB,
331112,132428,AM3+,ATX,4,32 GB,Black
331113,132429,AM3+,ATX,4,32 GB,Black
331114,132430,LGA1150,Micro ATX,4,32 GB,Black / Gold
331115,132431,LGA1155,Micro ATX,4,32 GB,Black / Blue
331116,132432,LGA1151,ATX,4,64 GB,Black / Silver
331117,132433,LGA1155,Mini ITX,2,16 GB,Black / Blue
331118,132434,LGA1151,Micro ATX,2,32 GB,Silver / Black
331119,132435,LGA1150,Micro ATX,4,32 GB,Black / Gold
331120,132436,LGA1151,Micro ATX,2,32 GB,Brown / Silver
331121,132437,LGA1366,ATX,6,24 GB,Black / Blue
331122,132438,LGA1155,Micro ATX,2,16 GB,Black / Blue
331123,132439,LGA1155,Micro ATX,2,16 GB,Black / Blue
331124,132440,LGA1150,Micro ATX,4,32 GB,Black / Blue
331125,132441,LGA1151,ATX,4,64 GB,Black / Gold
331126,132442,LGA1151,Micro ATX,4,64 GB,Black / Gold
331127,132443,LGA1151,Micro ATX,4,64 GB,Black / Silver
331128,132444,LGA1151,ATX,4,64 GB,Black / Silver
331129,132445,LGA1150,ATX,4,32 GB,Black / Red
331130,132446,LGA1150,Micro ATX,2,16 GB,Black / Silver
331131,132447,LGA1150,Micro ATX,2,16 GB,Black / Yellow
331132,132448,LGA2011-3,ATX,8,128 GB,Black
331133,132449,LGA1151,ATX,4,64 GB,Black / White
331134,132450,2 x LGA2011-3,ATX,8,512 GB,Blue / White
331135,132451,LGA1151,ATX,4,64 GB,Black / Red
331136,132452,LGA1155,ATX,4,32 GB,Brown / Black
331137,132453,LGA1155,ATX,4,32 GB,Black / Blue
331138,132454,AM1,Micro ATX,2,32 GB,Black / Silver
331139,132455,LGA1151,ATX,4,64 GB,Black / White
331140,132456,LGA1151,Micro ATX,2,32 GB,Black / Silver
331141,132457,AM4,ATX,4,64 GB,Black / White
331142,132458,LGA2011-3,EATX,8,128 GB,Black / Silver
331143,132459,LGA1151,ATX,4,64 GB,Black / Red
331144,132460,LGA1155,ATX,4,32 GB,Black / Blue
331145,132461,LGA2011-3 Narrow,Mini ITX,4,64 GB,Black / Green
331146,132462,LGA1151,ATX,4,128 GB,Black
331147,132463,LGA1155,Micro ATX,4,32 GB,Green
331148,132464,2 x LGA2011,ATX,8,64 GB,Green / Blue
331149,132465,LGA1151,Micro ATX,4,64 GB,Black
331150,132466,LGA1151,Micro ATX,2,32 GB,Brown / Black
331151,132467,LGA1156,ATX,4,16 GB,Blue / White
331152,132468,LGA2066,EATX,8,128 GB,Black / Silver
331153,132469,LGA1151,ATX,4,64 GB,Silver / Orange
331154,132470,LGA775,Micro ATX,2,8 GB,Blue / White
331155,132471,AM3+,ATX,4,32 GB,Blue / White
331156,132472,LGA1151,Micro ATX,4,64 GB,Black / Gold
331157,132473,LGA1155,ATX,4,32 GB,Black / Blue
331158,132474,AM4,Micro ATX,4,64 GB,Brown / Black
331159,132475,LGA1150,Micro ATX,2,16 GB,Black
331160,132476,LGA2011-3,ATX,8,128 GB,Black / Blue
331161,132477,LGA1151,Micro ATX,4,64 GB,Black / Red
331162,132478,LGA1366,Micro ATX,6,24 GB,Black / Red
331163,132479,AM3+,ATX,4,32 GB,Black / Silver
331164,132480,AM3+,ATX,4,64 GB,Black / Red
331165,132481,LGA2066,ATX,8,128 GB,Black / Silver
331166,132482,LGA1155,Micro ATX,4,32 GB,
331167,132483,LGA1151,Micro ATX,4,64 GB,Black / Gray
331168,132484,AM4,ATX,4,64 GB,Black / Silver
331169,132485,LGA1151,ATX,4,64 GB,Black / Red
331170,132486,AM4,Micro ATX,2,32 GB,Brown / Black
331171,132487,LGA2011-3 Narrow,Micro ATX,4,512 GB,Black / Green
331172,132488,AM4,ATX,4,64 GB,Black
331173,132489,LGA1155,ATX,4,32 GB,Black / Yellow
331174,132490,LGA1150,Micro ATX,4,32 GB,
331175,132491,LGA1150,Micro ATX,2,16 GB,Black / Yellow
331176,132492,LGA1151,ATX,4,64 GB,Black / Silver
331177,132493,AM4,Micro ATX,2,32 GB,Black / Red
331178,132494,LGA2066,EATX,4,64 GB,Black
331179,132495,LGA1151,Micro ATX,4,64 GB,Brown / Black
331180,132496,LGA1151,Mini ITX,2,32 GB,Black / Gold
331181,132497,LGA1151,Mini ITX,2,32 GB,Black
331182,132498,LGA1155,ATX,4,32 GB,Black / Blue
331183,132499,LGA1155,Micro ATX,4,32 GB,Black / Blue
331184,132500,LGA1151,Micro ATX,2,32 GB,Black / Red
331185,132501,LGA1151,Micro ATX,4,64 GB,Black / Red
331186,132502,AM3+,Micro ATX,2,8 GB,Black / Blue
331187,132503,FM2+,ATX,4,64 GB,Black / Gold
331188,132504,LGA1151,ATX,4,64 GB,Black / Red
331189,132505,AM3+,Micro ATX,2,16 GB,Black / Blue
331190,132506,LGA1151,Micro ATX,4,64 GB,Black / Silver
331191,132507,LGA1150,ATX,4,32 GB,Black / Red
331192,132508,AM3+,Micro ATX,2,16 GB,Black / Blue
331193,132509,LGA1151,Mini ITX,2,32 GB,Black / White
331194,132510,LGA1155,ATX,4,32 GB,Black / Blue
331195,132511,LGA1151,Mini ITX,2,64 GB,Green / Silver
331196,132512,LGA2011-3,Micro ATX,4,64 GB,Black
331197,132513,AM3,ATX,4,16 GB,Black / Blue
331198,132514,LGA775,ATX,4,8 GB,Green / Blue
331199,132515,LGA1155,ATX,4,32 GB,Black / Blue
331200,132516,LGA1151,Micro ATX,4,64 GB,Black
331201,132517,AM3+/AM3,ATX,4,64 GB,Black / Red
331202,132518,LGA775,Micro ATX,2,4 GB,Multicolor
331203,132519,LGA1151,ATX,4,64 GB,Black / Red
331204,132520,AM3+/AM3,ATX,4,32 GB,Black
331205,132521,LGA1151,ATX,4,64 GB,Black / Gold
331206,132522,LGA1151,ATX,4,64 GB,Black / Red
331207,132523,Integrated Atom C2750,Mini ITX,4,64 GB,White / Blue
331208,132524,LGA1150,Micro ATX,4,32 GB,Black / Gold
331209,132525,Integrated Xeon D-1520,Mini ITX,4,128 GB,Black / Green
331210,132526,AM4,ATX,4,64 GB,Black / White
331211,132527,AM3+/AM3,ATX,4,32 GB,Black / Silver
331212,132528,LGA1151,ATX,4,64 GB,Black / Red
331213,132529,LGA1151,ATX,4,64 GB,Black / Gray
331214,132530,FM2+,Mini ITX,2,32 GB,Black / Gray
331215,132531,LGA1151,ATX,4,64 GB,Black / Gold
331216,132532,LGA1150,Micro ATX,4,32 GB,Black / Green
331217,132533,LGA1151,ATX,4,64 GB,Black
331218,132534,LGA1151,ATX,4,64 GB,Black / Red
331219,132535,LGA1156,Micro ATX,4,16 GB,Green / Blue
331220,132536,LGA1155,ATX,4,32 GB,Brown / Black
331221,132537,LGA1151,ATX,4,64 GB,Black / Red
331222,132538,FM2,Micro ATX,2,16 GB,Black / Blue
331223,132539,LGA775,Micro ATX,2,4 GB,Yellow / Black
331224,132540,LGA1151,Micro ATX,4,64 GB,Black / Red
331225,132541,LGA2011-3,ATX,8,64 GB,Black / White
331226,132542,LGA1150,ATX,4,32 GB,Black / Gold
331227,132543,LGA2011,ATX,4,32 GB,Black / Red
331228,132544,LGA1155,ATX,4,32 GB,Blue / White
331229,132545,LGA1151,Micro ATX,4,64 GB,Green / Black
331230,132546,AM4,ATX,4,64 GB,Black / White
331231,132547,LGA1155,Thin Mini ITX,2,16 GB,Green / Black
331232,132548,FM1,Micro ATX,2,32 GB,Black / Silver
331233,132549,LGA1151,ATX,4,64 GB,Black / Red
331234,132550,2 x LGA2011-3 Narrow,SSI EEB,16,1024 GB,Green / Blue
331235,132551,LGA1156,ATX,4,16 GB,Black / Blue
331236,132552,2 x G34,SSI EEB,16,256 GB,Multicolor
331237,132553,LGA2011,Micro ATX,4,32 GB,Brown / Black
331238,132554,LGA1155,ATX,4,32 GB,Brown / Black
331239,132555,LGA1155,ATX,4,32 GB,Black / Orange
331240,132556,LGA1150,ATX,4,32 GB,Black / Gray
331241,132557,LGA1150,Mini ITX,2,16 GB,Black / Gold
331242,132558,LGA1151,Micro ATX,2,32 GB,Black / Orange
331243,132559,LGA1151,Micro ATX,2,32 GB,Brown / Black
331244,132560,LGA1150,Micro ATX,2,16 GB,
331245,132561,LGA1151,Mini ITX,2,32 GB,Green / Blue
331246,132562,LGA1151,Micro ATX,4,64 GB,Black / Silver
331247,132563,LGA1151,Micro ATX,2,32 GB,Black / Silver
331248,132564,LGA2011-3,ATX,8,256 GB,Blue / Black
331249,132565,FM2+,ATX,4,64 GB,Black / Red
331250,132566,LGA2011-3,ATX,8,128 GB,Black / Red
331251,132567,LGA1155,ATX,4,32 GB,Black / Blue
331252,132568,LGA1155,ATX,4,32 GB,Black / Blue
331253,132569,LGA2011,EATX,8,64 GB,Black / Blue
331254,132570,LGA1151,Micro ATX,4,64 GB,Black / Gold
331255,132571,LGA1150,ATX,4,32 GB,Black / Red
331256,132572,LGA1151,Micro ATX,4,64 GB,Black / White
331257,132573,2 x LGA2011-3 Narrow,SSI EEB,16,1024 GB,Green / Blue
331258,132574,FM2,Micro ATX,2,16 GB,Black / Blue
331259,132575,LGA1151,ATX,4,64 GB,Black / White
331260,132576,LGA1150,Mini ITX,2,16 GB,Black / Gray
331261,132577,LGA1151,Micro ATX,4,64 GB,Black / Orange
331262,132578,LGA1150,Mini ITX,2,16 GB,
331263,132579,LGA1155,XL ATX,4,32 GB,Black / Blue
331264,132580,LGA1155,Micro ATX,4,32 GB,Black / Blue
331265,132581,LGA1151,Micro ATX,4,64 GB,Black / Orange
331266,132582,LGA1151,ATX,4,128 GB,Black / Silver
331267,132583,LGA1150,ATX,4,32 GB,Brown / Black
331268,132584,LGA1151,Micro ATX,4,64 GB,Green / Black
331269,132585,LGA1151,Micro ATX,2,32 GB,Black / Gold
331270,132586,LGA1151,ATX,4,64 GB,Black / White
331271,132587,LGA2011-3,Micro ATX,4,64 GB,Black / Red
331272,132588,LGA775,ATX,4,16 GB,Black / Yellow
331273,132589,LGA1155,ATX,4,32 GB,Black / Blue
331274,132590,LGA1155,Micro ATX,4,32 GB,Black / Blue
331275,132591,LGA1150,Micro ATX,2,16 GB,Black
331276,132592,LGA1155,ATX,4,32 GB,Black / Blue
331277,132593,LGA2011-3,ATX,8,128 GB,Black / White
331278,132594,LGA1151,ATX,4,64 GB,Black / White
331279,132595,LGA2066,ATX,8,128 GB,Black
331280,132596,LGA1151,Micro ATX,2,32 GB,Brown / Black
331281,132597,LGA1151,Micro ATX,4,64 GB,Black / Gold
331282,132598,LGA2011-3,EATX,8,64 GB,Black / Yellow
331283,132599,LGA1156,Micro ATX,4,16 GB,Black / Blue
331284,132600,LGA1366,ATX,6,24 GB,Black / Blue
331285,132601,LGA1366,ATX,6,24 GB,Black / Red
331286,132602,FM1,Micro ATX,2,32 GB,Black / Blue
331287,132603,LGA1150,ATX,4,32 GB,Black / Red
331288,132604,LGA1155,EATX,4,32 GB,Black / Red
331289,132605,LGA1155,Mini ITX,2,16 GB,Black / Silver
331290,132606,LGA1150,ATX,4,32 GB,Black / Red
331291,132607,LGA1151,Micro ATX,4,64 GB,Black / Orange
331292,132608,Integrated Atom D410,Mini ITX,2,4 GB,Green / Black
331293,132609,LGA2066,SSI CEB,8,128 GB,Black / Silver
331294,132610,LGA1156,ATX,4,16 GB,Blue / White
331295,132611,LGA1150,ATX,2,16 GB,Black / Silver
331296,132612,LGA1366,ATX,6,24 GB,Black / Gray
331297,132613,LGA1151,Micro ATX,4,64 GB,Black
331298,132614,LGA2011,ATX,4,32 GB,Black
331299,132615,FM2+,ATX,4,64 GB,Black / Gold
331300,132616,LGA1150,Micro ATX,4,32 GB,Black / Gold
331301,132617,LGA1151,ATX,4,64 GB,Brown / Black
331302,132618,AM3+,ATX,4,32 GB,Black / Blue
331303,132619,LGA1151,ATX,4,64 GB,Black / Silver
331304,132620,LGA2066,ATX,8,128 GB,Black / Gray
331305,132621,LGA1151,ATX,4,64 GB,Silver / Black
331306,132622,LGA2066,ATX,8,128 GB,Black / Silver
331307,132623,LGA775,Micro ATX,2,8 GB,
331308,132624,FM2+,Micro ATX,4,64 GB,Black / Red
331309,132625,LGA1155,Micro ATX,2,16 GB,Brown / Black
331310,132626,LGA1151,Micro ATX,2,32 GB,Silver / Red
331311,132627,LGA1151,Mini ITX,2,32 GB,Black / Orange
331312,132628,LGA1150,ATX,2,16 GB,Black / Orange
331313,132629,LGA1150,Mini ITX,2,16 GB,Brown / Black
331314,132630,LGA1151,ATX,4,64 GB,Black / Gold
331315,132631,LGA1150,Mini ITX,2,16 GB,Black / Blue
331316,132632,LGA775,Micro ATX,2,4 GB,Multicolor
331317,132633,LGA1150,ATX,2,16 GB,Black / Silver
331318,132634,FM1,ATX,2,16 GB,Black / Blue
331319,132635,LGA1150,Micro ATX,4,32 GB,Black / Gray
331320,132636,LGA1155,Mini ITX,2,8 GB,Blue
331321,132637,AM3/AM2+/AM2,Micro ATX,4,16 GB,Black / Blue
331322,132638,LGA2011,ATX,8,128 GB,Black / Gray
331323,132639,LGA2011-3,ATX,8,64 GB,Black / Silver
331324,132640,LGA1151,Mini ITX,2,32 GB,Black / Silver
331325,132641,LGA1155,ATX,4,32 GB,Black / Blue
331326,132642,LGA1155,Mini ITX,2,16 GB,Brown / Black
331327,132643,LGA1155,Mini ITX,2,16 GB,Black / Blue
331328,132644,LGA1150,ATX,4,32 GB,Brown / Black
331329,132645,LGA1151,Micro ATX,4,64 GB,Black / Silver
331330,132646,LGA1151,Mini ITX,2,32 GB,Black / Red
331331,132647,LGA1151,Micro ATX,4,64 GB,Green / Blue
331332,132648,LGA1151,ATX,4,64 GB,Black / White
331333,132649,LGA1155,Micro ATX,4,32 GB,Black / Red
331334,132650,AM3,ATX,4,16 GB,Black / Red
331335,132651,LGA1150,ATX,4,32 GB,Black / Green
331336,132652,LGA1155,ATX,4,32 GB,Black / Gold
331337,132653,LGA1151,Mini ITX,2,32 GB,Black / Orange
331338,132654,LGA1151,Micro ATX,2,32 GB,Black / Gold
331339,132655,2 x LGA2011,SSI EEB,8,64 GB,Green / Blue
331340,132656,LGA1151,ATX,4,64 GB,Black / Blue
331341,132657,AM1,Micro ATX,2,32 GB,Black
331342,132658,AM3+,ATX,4,32 GB,Blue / White
331343,132659,LGA1151,Micro ATX,4,64 GB,Green / Silver
331344,132660,LGA1155,ATX,4,32 GB,Black / Blue
331345,132661,AM4,ATX,4,128 GB,Black / Silver
331346,132662,LGA1150,Micro ATX,2,16 GB,Black / Blue
331347,132663,LGA1150,ATX,4,32 GB,
331348,132664,LGA1155,Micro ATX,4,32 GB,Green / Blue
331349,132665,LGA1150,Mini ITX,2,16 GB,Black / Silver
331350,132666,LGA775,Micro ATX,2,8 GB,Green / Blue
331351,132667,LGA2011-3,SSI CEB,8,128 GB,Black / Silver
331352,132668,LGA1155,ATX,4,32 GB,Black / Blue
331353,132669,LGA1151,ATX,4,64 GB,Black / Gold
331354,132670,LGA1150,Micro ATX,4,32 GB,Black / Red
331355,132671,LGA1151,ATX,4,64 GB,Black / Silver
331356,132672,LGA1150,ATX,4,32 GB,Black / Gray
331357,132673,LGA1150,ATX,4,32 GB,Brown / Black
331358,132674,LGA1150,ATX,4,32 GB,Brown / Black
331359,132675,LGA1155,ATX,4,32 GB,
331360,132676,LGA2011,ATX,8,64 GB,Black / Gold
331361,132677,LGA1155,Micro ATX,4,32 GB,Blue / White
331362,132678,LGA1151,ATX,4,64 GB,Black / Red
331363,132679,LGA1151,ATX,4,64 GB,Green / Silver
331364,132680,LGA1150,ATX,4,32 GB,Black / Gray
331365,132681,AM3+,Micro ATX,2,16 GB,Black / Red
331366,132682,LGA1151,Micro ATX,4,64 GB,Black / Silver
331367,132683,LGA1151,ATX,4,64 GB,Black / Red
331368,132684,LGA1151,ATX,4,64 GB,Black / Red
331369,132685,LGA1155,ATX,4,32 GB,Blue / White
331370,132686,LGA1151,ATX,4,64 GB,Black / Red
331371,132687,LGA1155,Micro ATX,2,16 GB,Black / Blue
331372,132688,LGA1150,ATX,4,32 GB,Black / Red
331373,132689,LGA1155,Micro ATX,4,32 GB,Green / Blue
331374,132690,LGA1366,ATX,6,48 GB,Black / Blue
331375,132691,LGA1150,Mini ITX,2,16 GB,Black / Silver
331376,132692,LGA1151,Micro ATX,4,64 GB,Black / Gold
331377,132693,LGA1151,Micro ATX,4,64 GB,Black / Green
331378,132694,LGA1151,Micro ATX,4,64 GB,Green
331379,132695,AM3,Micro ATX,4,16 GB,Black / Blue
331380,132696,LGA1150,Micro ATX,2,16 GB,Black / Gray
331381,132697,AM3,ATX,4,16 GB,Black / Blue
331382,132698,LGA1150,ATX,4,32 GB,Black / Gold
331383,132699,LGA2011-3,ATX,8,512 GB,Black / Blue
331384,132700,LGA1150,Micro ATX,4,32 GB,Black / Gold
331385,132701,LGA1150,Micro ATX,2,16 GB,Black
331386,132702,FM2+,ATX,4,64 GB,Black / Red
331387,132703,LGA1155,ATX,4,32 GB,Black / Blue
331388,132704,LGA1155,ATX,4,32 GB,Black / Silver
331389,132705,LGA2011,ATX,4,32 GB,Black / Gray
331390,132706,LGA1151,Mini ITX,2,32 GB,Black / Gold
331391,132707,LGA1150,ATX,4,32 GB,Black / Blue
331392,132708,LGA1366,ATX,6,24 GB,Black / Blue
331393,132709,LGA1150,ATX,4,32 GB,White / Gray
331394,132710,LGA1151,Micro ATX,4,64 GB,Black / Red
331395,132711,LGA1155,Micro ATX,2,16 GB,Brown / Black
331396,132712,LGA1155,ATX,4,32 GB,Brown / Black
331397,132713,LGA1150,ATX,4,32 GB,
331398,132714,LGA1155,EATX,4,32 GB,Black / Red
331399,132715,LGA1151,Micro ATX,4,64 GB,Black / Gold
331400,132716,LGA1150,Micro ATX,4,32 GB,Brown / Black
331401,132717,LGA1155,EATX,4,32 GB,Black / Red
331402,132718,FM2+,Micro ATX,2,32 GB,Black / Blue
331403,132719,FM2+,Micro ATX,2,64 GB,Black / Silver
331404,132720,LGA1155,ATX,4,32 GB,Black / Blue
331405,132721,LGA1151,ATX,4,64 GB,Black / White
331406,132722,FM2+,Mini ITX,2,32 GB,Black
331407,132723,AM1,Mini ITX,2,32 GB,Black / Gold
331408,132724,AM3+,ATX,4,32 GB,Black / Red
331409,132725,FM2+,Micro ATX,4,64 GB,Black
331410,132726,LGA1151,Micro ATX,4,64 GB,Black / Silver
331411,132727,LGA1151,Micro ATX,4,64 GB,Black / Gold
331412,132728,LGA1151,ATX,4,64 GB,Black / White
331413,132729,LGA1151,Micro ATX,2,32 GB,Black
331414,132730,LGA775,ATX,4,16 GB,Multicolor
331415,132731,LGA1155,Micro ATX,2,16 GB,Blue / White
331416,132732,LGA1155,ATX,4,32 GB,Black / Blue
331417,132733,AM4,ATX,4,64 GB,Black / Silver
331418,132734,LGA1150,ATX,4,32 GB,Black / Gray
331419,132735,FM2,Micro ATX,4,64 GB,Black / Blue
331420,132736,LGA2011-3,ATX,8,128 GB,Black / Gold
331421,132737,LGA1155,Micro ATX,2,16 GB,Black / Gray
331422,132738,LGA1151,Micro ATX,4,64 GB,Black / Orange
331423,132739,LGA2011-3,Micro ATX,4,64 GB,Black / Blue
331424,132740,LGA1150,ATX,4,16 GB,Black / Red
331425,132741,LGA1156,Micro ATX,4,16 GB,Black / Blue
331426,132742,LGA1156,ATX,4,16 GB,Black / Blue
331427,132743,LGA1150,Micro ATX,4,32 GB,Black / Gold
331428,132744,AM4,ATX,4,64 GB,Black / Silver
331429,132745,LGA2011,ATX,8,64 GB,Black / Silver
331430,132746,LGA2011,SSI CEB,8,64 GB,Black / Blue
331431,132747,LGA1150,ATX,4,32 GB,Black / Gold
331432,132748,LGA1150,ATX,4,32 GB,Black / Yellow
331433,132749,LGA1151,EATX,2,32 GB,Black / Silver
331434,132750,LGA2011-3,EATX,8,128 GB,White / Black
331435,132751,LGA1151,Micro ATX,4,128 GB,Green / Silver
331436,132752,LGA1151,ATX,4,64 GB,Black / Red
331437,132753,LGA1155,Micro ATX,2,16 GB,Black / Gray
331438,132754,LGA2066,ATX,8,128 GB,Black
331439,132755,LGA1150,Thin Mini ITX,2,16 GB,Black
331440,132756,LGA1151,ATX,4,64 GB,Black / Red
331441,132757,LGA1151,Mini ITX,2,32 GB,Black / Orange
331442,132758,LGA2066,ATX,8,128 GB,Black / Silver
331443,132759,LGA1151,ATX,4,64 GB,Black / Green
331444,132760,LGA775,Micro ATX,4,8 GB,Green / Blue
331445,132761,AM3+,ATX,4,32 GB,Black / Blue
331446,132762,LGA1155,ATX,4,32 GB,Black / Red
331447,132763,AM3,Micro ATX,4,16 GB,Black / Blue
331448,132764,LGA1155,Micro ATX,2,16 GB,Black / Blue
331449,132765,AM3+/AM3,ATX,4,64 GB,Black / Red
331450,132766,LGA2011,ATX,8,64 GB,Black / Green
331451,132767,LGA1155,Micro ATX,4,32 GB,Blue / White
331452,132768,LGA1150,ATX,4,32 GB,Brown / Black
331453,132769,AM4,Micro ATX,2,32 GB,Brown / Black
331454,132770,LGA1155,ATX,2,16 GB,Blue / White
331455,132771,LGA1151,ATX,4,64 GB,Silver
331456,132772,AM3+,ATX,4,16 GB,
331457,132773,LGA1150,ATX,4,32 GB,Black / Blue
331458,132774,LGA1150,Mini ITX,2,16 GB,Black / Gold
331459,132775,FM2+,Micro ATX,2,32 GB,Black / Silver
331460,132776,LGA1150,Micro ATX,2,16 GB,Black
331461,132777,LGA1151,ATX,4,64 GB,Black / Gold
331462,132778,AM3+,ATX,4,64 GB,Black / Red
331463,132779,LGA1151,Micro ATX,4,64 GB,Black / Silver
331464,132780,LGA1155,Mini ITX,2,16 GB,Black / Blue
331465,132781,LGA1155,ATX,4,32 GB,Black / Gray
331466,132782,LGA1150,Micro ATX,4,32 GB,Black / Green
331467,132783,LGA1150,Mini ITX,2,16 GB,Black / Silver
331468,132784,LGA2011-3,Micro ATX,4,32 GB,Black / Red
331469,132785,LGA775,ATX,4,8 GB,Black / Yellow
331470,132786,LGA2011,SSI CEB,8,64 GB,Black / Blue
331471,132787,LGA1155,Micro ATX,4,32 GB,Blue / White
331472,132788,LGA1155,Micro ATX,2,16 GB,Black / Blue
331473,132789,LGA1155,Micro ATX,4,32 GB,Blue / White
331474,132790,LGA2011-3,ATX,4,32 GB,Black / Gold
331475,132791,LGA1155,ATX,4,32 GB,Blue / White
331476,132792,AM3+,Micro ATX,2,16 GB,Blue / White
331477,132793,LGA1150,ATX,4,32 GB,Black / Red
331478,132794,LGA1150,Micro ATX,2,16 GB,Black / Blue
331479,132795,AM4,Micro ATX,4,64 GB,Black / White
331480,132796,LGA775,Micro ATX,2,8 GB,Black / Blue
331481,132797,FM1,Micro ATX,2,16 GB,Black / Red
331482,132798,LGA1151,ATX,4,64 GB,Black / White
331483,132799,LGA1151,EATX,4,64 GB,Black / Red
331484,132800,LGA2011-3,EATX,8,128 GB,Black / Red
331485,132801,LGA1151,ATX,4,64 GB,Black / Green
331486,132802,AM3+,ATX,4,32 GB,
331487,132803,LGA1150,Micro ATX,4,32 GB,Black / Blue
331488,132804,LGA2066,ATX,8,128 GB,Black
331489,132805,LGA1366,ATX,6,24 GB,Black / Blue
